ID;ARTICLE;NAME;BRAND;MODEL;QUANTITY;PRICE;Ширина;Диаметр;KOL_VO_KREPEZHNYKH_OTVERSTIY;PCD;PCD2;ET;DIA;LZ2;WHEEL_TYPE;COLOR;SHOP_LENGTH;SHOP_WIDTH;SHOP_HEIGHT;SHOP_WEIGHT;CATEGORY;Код поставщика;Год производства;Товар SALE;Срок доставки;Расшифровка цвета;Артикул поставщика;Изображение ММ 1;Изображение ММ 1_SHA1;PRODUCT_IMAGE;PRODUCT_IMAGE_SHA1;WAREHOUSE_ID;WAREHOUSE_NAME
w448489;085883-160728009;Replay TY242 8.5x21 5*150 ET54 DIA110.1 SF Литой;Replay;TY242;4;26544.00;8.5;21;5;150;;54;110.1;;Литой;SF;540;540;220;19000;легковые;КА-00048410;;;0;Серебристый;КА-00048410;https://lk.selectyre.ru/media/wheels/big/replay/ty242_33939.jpg;b3140249ddd0458a9a97b54bf4c348eb528333a3;https://lk.selectyre.ru/media/wheels/big/replay/ty242_33939.jpg;b3140249ddd0458a9a97b54bf4c348eb528333a3;zapaska_novosibirsk;Новосибирск
w448540;WHS031115;Скад Магнум 5.5x14 4*98 ET38 DIA58.6 Селена Литой;Скад;Магнум;12;7219.00;5.5;14;4;98;;38;58.6;;Литой;Селена;360;360;140;6500;легковые;WHS031115;;;0;Серебристый;WHS031115;https://lk.selectyre.ru/media/wheels/big/skad/magnum_60480.jpeg;91424cd78f91cfcd24bc39ff2a231e88d29e2edd;https://lk.selectyre.ru/media/wheels/big/skad/magnum_60480.jpeg;91424cd78f91cfcd24bc39ff2a231e88d29e2edd;fortochki_novosibirsk;Новосибирск
w448560;1460505;Скад Магнум 5.5x14 4*100 ET38 DIA67.1 Алмаз Литой;Скад;Магнум;4;8543.00;5.5;14;4;100;;38;67.1;;Литой;Алмаз;360;360;140;6500;легковые;7058237;;;0;Черный и комбинации;7058237;https://lk.selectyre.ru/media/wheels/big/skad/magnum_36413.png;a069711d51d9a5b43139c4b904da038bccc3c7e2;https://lk.selectyre.ru/media/wheels/big/skad/magnum_36413.png;a069711d51d9a5b43139c4b904da038bccc3c7e2;brineks_novosibirsk-2;Новосибирск 2
w448585;WHS041700;Скад Магнум 5.5x14 4*98 ET38 DIA58.6 Алмаз Литой;Скад;Магнум;4;7775.00;5.5;14;4;98;;38;58.6;;Литой;Алмаз;360;360;140;6500;легковые;WHS041700;;;0;Черный и комбинации;WHS041700;https://lk.selectyre.ru/media/wheels/big/skad/magnum_36413.png;a069711d51d9a5b43139c4b904da038bccc3c7e2;https://lk.selectyre.ru/media/wheels/big/skad/magnum_36413.png;a069711d51d9a5b43139c4b904da038bccc3c7e2;fortochki_novosibirsk;Новосибирск
w448647;WHS096239;Скад Веритас 6x15 4*98 ET38 DIA58.6 Селена Литой;Скад;Веритас;4;8648.00;6;15;4;98;;38;58.6;;Литой;Селена;390;390;150;8000;легковые;WHS096239;;;0;Серебристый;WHS096239;https://lk.selectyre.ru/media/wheels/big/skad/veritas_68807.jpeg;298a8e4e893ff83239b6efd9489e5344358231e1;https://lk.selectyre.ru/media/wheels/big/skad/veritas_68807.jpeg;298a8e4e893ff83239b6efd9489e5344358231e1;fortochki_novosibirsk;Новосибирск
w448658;WHS031557;Скад Веритас 6x15 4*114.3 ET45 DIA67.1 Алмаз Литой;Скад;Веритас;4;9193.00;6;15;4;114.3;;45;67.1;;Литой;Алмаз;390;390;150;8000;легковые;WHS031557;;;0;Черный и комбинации;WHS031557;https://lk.selectyre.ru/media/wheels/big/skad/veritas_91891.png;fb2ad025e313ebe30d6534ad493feaed55f048aa;https://lk.selectyre.ru/media/wheels/big/skad/veritas_91891.png;fb2ad025e313ebe30d6534ad493feaed55f048aa;fortochki_novosibirsk;Новосибирск
w448665;0622108;Скад Веритас 6x15 4*100 ET45 DIA67.1 Селена Литой;Скад;Веритас;4;9503.00;6;15;4;100;;45;67.1;;Литой;Селена;390;390;150;8000;легковые;7064122;;;0;Серебристый;7064122;https://lk.selectyre.ru/media/wheels/big/skad/veritas_68807.jpeg;298a8e4e893ff83239b6efd9489e5344358231e1;https://lk.selectyre.ru/media/wheels/big/skad/veritas_68807.jpeg;298a8e4e893ff83239b6efd9489e5344358231e1;brineks_novosibirsk-2;Новосибирск 2
w448667;WHS062736;Скад Веритас 6x15 4*114.3 ET45 DIA67.1 Селена Литой;Скад;Веритас;4;8648.00;6;15;4;114.3;;45;67.1;;Литой;Селена;390;390;150;8000;легковые;WHS062736;;;0;Серебристый;WHS062736;https://lk.selectyre.ru/media/wheels/big/skad/veritas_68807.jpeg;298a8e4e893ff83239b6efd9489e5344358231e1;https://lk.selectyre.ru/media/wheels/big/skad/veritas_68807.jpeg;298a8e4e893ff83239b6efd9489e5344358231e1;fortochki_novosibirsk;Новосибирск
w448684;0620905;Скад Веритас 6x15 5*100 ET38 DIA57.1 Алмаз Литой;Скад;Веритас;4;10102.00;6;15;5;100;;38;57.1;;Литой;Алмаз;390;390;150;8000;легковые;7064201;;;0;Черный и комбинации;7064201;https://lk.selectyre.ru/media/wheels/big/skad/veritas_91891.png;fb2ad025e313ebe30d6534ad493feaed55f048aa;https://lk.selectyre.ru/media/wheels/big/skad/veritas_91891.png;fb2ad025e313ebe30d6534ad493feaed55f048aa;brineks_novosibirsk-2;Новосибирск 2
w448694;1640008;Скад Мальта 6x15 4*114.3 ET44 DIA56.6 Селена Литой;Скад;Мальта;4;8656.00;6;15;4;114.3;;44;56.6;;Литой;Селена;390;390;150;8000;легковые;КА-00046949;;;0;Серебристый;КА-00046949;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;zapaska_novosibirsk;Новосибирск
w448695;2140905;Скад Мальта 5.5x14 4*100 ET49 DIA56.6 Алмаз Литой;Скад;Мальта;4;7775.00;5.5;14;4;100;;49;56.6;;Литой;Алмаз;360;360;140;6500;легковые;КА-00073723;;;0;Черный и комбинации;КА-00073723;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;zapaska_novosibirsk;Новосибирск
w448706;WHS091102;Скад Мальта 6x15 4*114.3 ET45 DIA67.1 Алмаз Литой;Скад;Мальта;4;9193.00;6;15;4;114.3;;45;67.1;;Литой;Алмаз;390;390;150;8000;легковые;WHS091102;;;0;Черный и комбинации;WHS091102;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;fortochki_novosibirsk;Новосибирск
w448707;2140805;Скад Мальта 5.5x14 4*100 ET45 DIA67.1 Алмаз Литой;Скад;Мальта;8;7775.00;5.5;14;4;100;;45;67.1;;Литой;Алмаз;360;360;140;6500;легковые;КА-00073722;;;0;Черный и комбинации;КА-00073722;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;zapaska_novosibirsk;Новосибирск
w448709;2140205;Скад Мальта 5.5x14 4*100 ET43 DIA60.1 Алмаз Литой;Скад;Мальта;4;7775.00;5.5;14;4;100;;43;60.1;;Литой;Алмаз;360;360;140;6500;легковые;КА-00029464;;;0;Черный и комбинации;КА-00029464;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;zapaska_novosibirsk;Новосибирск
w448714;2140708;Скад Мальта 5.5x14 4*100 ET43 DIA60.1 Селена Литой;Скад;Мальта;4;7221.00;5.5;14;4;100;;43;60.1;;Литой;Селена;360;360;140;6500;легковые;КА-00046482;;;0;Серебристый;КА-00046482;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;zapaska_novosibirsk;Новосибирск
w448716;WHS132220;Скад Мальта 5.5x14 4*98 ET38 DIA58.6 Алмаз Литой;Скад;Мальта;8;7775.00;5.5;14;4;98;;38;58.6;;Литой;Алмаз;360;360;140;6500;легковые;WHS132220;;;0;Черный и комбинации;WHS132220;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;fortochki_novosibirsk;Новосибирск
w448718;2140308;Скад Мальта 5.5x14 4*100 ET45 DIA67.1 Селена Литой;Скад;Мальта;4;7221.00;5.5;14;4;100;;45;67.1;;Литой;Селена;360;360;140;6500;легковые;КА-00029466;;;0;Серебристый;КА-00029466;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;zapaska_novosibirsk;Новосибирск
w448719;2140105;Скад Мальта 5.5x14 4*100 ET38 DIA67.1 Алмаз Литой;Скад;Мальта;4;7775.00;5.5;14;4;100;;38;67.1;;Литой;Алмаз;360;360;140;6500;легковые;КА-00029463;;;0;Черный и комбинации;КА-00029463;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;zapaska_novosibirsk;Новосибирск
w448721;WHS091111;Скад Мальта 6x15 4*114.3 ET44 DIA56.6 Алмаз Литой;Скад;Мальта;4;9193.00;6;15;4;114.3;;44;56.6;;Литой;Алмаз;390;390;150;8000;легковые;WHS091111;;;0;Черный и комбинации;WHS091111;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;https://lk.selectyre.ru/media/wheels/big/skad/malta_38171.png;6ecf00f4ee91e08f36498c9cfb52f7d476550b12;fortochki_novosibirsk;Новосибирск
w448722;2140108;Скад Мальта 5.5x14 4*100 ET38 DIA67.1 Селена Литой;Скад;Мальта;4;7221.00;5.5;14;4;100;;38;67.1;;Литой;Селена;360;360;140;6500;легковые;00000024808;;;0;Серебристый;00000024808;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;https://lk.selectyre.ru/media/wheels/big/skad/malta_29017.png;85b39f798a028f0ca031b5636f97f67c4214c702;zapaska_novosibirsk;Новосибирск
w448776;1110108;Скад Пантера 5.5x14 4*114.3 ET39 DIA66.1 Селена Литой;Скад;Пантера;4;7221.00;5.5;14;4;114.3;;39;66.1;;Литой;Селена;360;360;140;6500;легковые;КА-00046925;;;0;Серебристый;КА-00046925;https://lk.selectyre.ru/media/wheels/big/skad/pantera_64863.jpg;922114715046be52b48e03dfbcfcef2f76521299;https://lk.selectyre.ru/media/wheels/big/skad/pantera_64863.jpg;922114715046be52b48e03dfbcfcef2f76521299;zapaska_novosibirsk;Новосибирск
w448791;1110905;Скад Пантера 5.5x14 4*100 ET39 DIA56.6 Алмаз Литой;Скад;Пантера;4;7775.00;5.5;14;4;100;;39;56.6;;Литой;Алмаз;360;360;140;6500;легковые;КА-00046921;;;0;Черный и комбинации;КА-00046921;https://lk.selectyre.ru/media/wheels/big/skad/pantera_68297.png;7f17e62758d564d5ce136a999f78de380c74f2ba;https://lk.selectyre.ru/media/wheels/big/skad/pantera_68297.png;7f17e62758d564d5ce136a999f78de380c74f2ba;zapaska_novosibirsk;Новосибирск
w448792;WHS031314;Скад Пантера 5.5x14 4*98 ET39 DIA58.6 Алмаз Литой;Скад;Пантера;4;7775.00;5.5;14;4;98;;39;58.6;;Литой;Алмаз;360;360;140;6500;легковые;WHS031314;;;0;Черный и комбинации;WHS031314;https://lk.selectyre.ru/media/wheels/big/skad/pantera_68297.png;7f17e62758d564d5ce136a999f78de380c74f2ba;https://lk.selectyre.ru/media/wheels/big/skad/pantera_68297.png;7f17e62758d564d5ce136a999f78de380c74f2ba;fortochki_novosibirsk;Новосибирск
w448798;1111008;Скад Пантера 5.5x14 4*98 ET39 DIA58.6 Селена Литой;Скад;Пантера;4;7933.00;5.5;14;4;98;;39;58.6;;Литой;Селена;360;360;140;6500;легковые;7097186;;;0;Серебристый;7097186;https://lk.selectyre.ru/media/wheels/big/skad/pantera_64863.jpg;922114715046be52b48e03dfbcfcef2f76521299;https://lk.selectyre.ru/media/wheels/big/skad/pantera_64863.jpg;922114715046be52b48e03dfbcfcef2f76521299;brineks_novosibirsk-2;Новосибирск 2
w448807;970605;Скад Пантера 6x15 4*100 ET50 DIA60.1 Алмаз Литой;Скад;Пантера;4;9910.00;6;15;4;100;;50;60.1;;Литой;Алмаз;390;390;150;8000;легковые;7097136;;;0;Черный и комбинации;7097136;https://lk.selectyre.ru/media/wheels/big/skad/pantera_68297.png;7f17e62758d564d5ce136a999f78de380c74f2ba;https://lk.selectyre.ru/media/wheels/big/skad/pantera_68297.png;7f17e62758d564d5ce136a999f78de380c74f2ba;brineks_novosibirsk-2;Новосибирск 2
w448811;WHS063604;Скад Титан 7x16 5*139.7 ET35 DIA109.7 Селена Литой;Скад;Титан;4;10335.00;7;16;5;139.7;;35;109.7;;Литой;Селена;410;410;180;10000;легковые;WHS063604;;;0;Серебристый;WHS063604;https://lk.selectyre.ru/media/wheels/big/skad/titan_82559.jpeg;211553a82c3225a80531093eda75976dcfa6fc01;https://lk.selectyre.ru/media/wheels/big/skad/titan_82559.jpeg;211553a82c3225a80531093eda75976dcfa6fc01;fortochki_novosibirsk;Новосибирск
w448817;0580805;Скад Уран-2 5.5x14 5*114.3 ET35 DIA67.1 Алмаз Литой;Скад;Уран-2;5;8543.00;5.5;14;5;114.3;;35;67.1;;Литой;Алмаз;360;360;140;6500;легковые;7054067;;;0;Черный и комбинации;7054067;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_12785.png;e48e4fba74956fbf43b272f303d5d068fc3fe91c;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_12785.png;e48e4fba74956fbf43b272f303d5d068fc3fe91c;brineks_novosibirsk-2;Новосибирск 2
w448818;580105;Скад Уран-2 5.5x14 4*100 ET35 DIA67.1 Алмаз Литой;Скад;Уран-2;4;7775.00;5.5;14;4;100;;35;67.1;;Литой;Алмаз;360;360;140;6500;легковые;00000028099;;;0;Черный и комбинации;00000028099;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_12785.png;e48e4fba74956fbf43b272f303d5d068fc3fe91c;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_12785.png;e48e4fba74956fbf43b272f303d5d068fc3fe91c;zapaska_novosibirsk;Новосибирск
w448822;WHS062635;Скад Уран-2 5.5x14 4*98 ET35 DIA58.6 Селена Литой;Скад;Уран-2;8;7219.00;5.5;14;4;98;;35;58.6;;Литой;Селена;360;360;140;6500;легковые;WHS062635;;;0;Серебристый;WHS062635;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_34302.jpg;67853c9693cd23182f1d8faa97978064e8fb740e;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_34302.jpg;67853c9693cd23182f1d8faa97978064e8fb740e;fortochki_novosibirsk;Новосибирск
w448824;WHS063589;Скад Титан 7x16 5*139.7 ET20 DIA109.7 Селена Литой;Скад;Титан;6;10335.00;7;16;5;139.7;;20;109.7;;Литой;Селена;410;410;180;10000;легковые;WHS063589;;;0;Серебристый;WHS063589;https://lk.selectyre.ru/media/wheels/big/skad/titan_82559.jpeg;211553a82c3225a80531093eda75976dcfa6fc01;https://lk.selectyre.ru/media/wheels/big/skad/titan_82559.jpeg;211553a82c3225a80531093eda75976dcfa6fc01;fortochki_novosibirsk;Новосибирск
w448825;0580808;Скад Уран-2 5.5x14 5*114.3 ET35 DIA67.1 Селена Литой;Скад;Уран-2;4;7933.00;5.5;14;5;114.3;;35;67.1;;Литой;Селена;360;360;140;6500;легковые;7054057;;;0;Серебристый;7054057;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_34302.jpg;67853c9693cd23182f1d8faa97978064e8fb740e;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_34302.jpg;67853c9693cd23182f1d8faa97978064e8fb740e;brineks_novosibirsk-2;Новосибирск 2
w448827;1240205;Скад Титан 7x16 5*139.7 ET20 DIA109.7 Алмаз Литой;Скад;Титан;4;10859.00;7;16;5;139.7;;20;109.7;;Литой;Алмаз;410;410;180;10000;легковые;КА-00029551;;;0;Черный и комбинации;КА-00029551;https://lk.selectyre.ru/media/wheels/big/skad/titan_67620.png;5c5cc19a48092a1a46d2ef3cf0941b645f24bbd7;https://lk.selectyre.ru/media/wheels/big/skad/titan_67620.png;5c5cc19a48092a1a46d2ef3cf0941b645f24bbd7;zapaska_novosibirsk;Новосибирск
w448829;580308;Скад Уран-2 5.5x14 5*100 ET35 DIA57.1 Селена Литой;Скад;Уран-2;4;7221.00;5.5;14;5;100;;35;57.1;;Литой;Селена;360;360;140;6500;легковые;КА-00046898;;;0;Серебристый;КА-00046898;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_34302.jpg;67853c9693cd23182f1d8faa97978064e8fb740e;https://lk.selectyre.ru/media/wheels/big/skad/uran-2_34302.jpg;67853c9693cd23182f1d8faa97978064e8fb740e;zapaska_novosibirsk;Новосибирск
w448856;2171208;Скад Марсель 7x17 5*114.3 ET47 DIA66.1 Селена Литой;Скад;Марсель;4;12317.00;7;17;5;114.3;;47;66.1;;Литой;Селена;440;440;180;11000;легковые;КА-00054333;;;0;Серебристый;КА-00054333;https://lk.selectyre.ru/media/wheels/big/skad/marsel_54668.jpeg;dc07c795a09d53b2dc1026f040e0c0a7662bb215;https://lk.selectyre.ru/media/wheels/big/skad/marsel_54668.jpeg;dc07c795a09d53b2dc1026f040e0c0a7662bb215;zapaska_novosibirsk;Новосибирск
w448864;2171205;Скад Марсель 7x17 5*114.3 ET47 DIA66.1 Алмаз Литой;Скад;Марсель;4;12916.00;7;17;5;114.3;;47;66.1;;Литой;Алмаз;440;440;180;11000;легковые;КА-00029578;;;0;Черный и комбинации;КА-00029578;https://lk.selectyre.ru/media/wheels/big/skad/marsel_22774.png;f6b3d1693d847926bfd9ccf686613cf05ba45ddd;https://lk.selectyre.ru/media/wheels/big/skad/marsel_22774.png;f6b3d1693d847926bfd9ccf686613cf05ba45ddd;zapaska_novosibirsk;Новосибирск
w448866;2170205;Скад Марсель 7x17 5*114.3 ET41 DIA67.1 Алмаз Литой;Скад;Марсель;4;12916.00;7;17;5;114.3;;41;67.1;;Литой;Алмаз;440;440;180;11000;легковые;КА-00053276;;;0;Черный и комбинации;КА-00053276;https://lk.selectyre.ru/media/wheels/big/skad/marsel_22774.png;f6b3d1693d847926bfd9ccf686613cf05ba45ddd;https://lk.selectyre.ru/media/wheels/big/skad/marsel_22774.png;f6b3d1693d847926bfd9ccf686613cf05ba45ddd;zapaska_novosibirsk;Новосибирск
w448875;2170208;Скад Марсель 7x17 5*114.3 ET41 DIA67.1 Селена Литой;Скад;Марсель;4;12317.00;7;17;5;114.3;;41;67.1;;Литой;Селена;440;440;180;11000;легковые;КА-00054447;;;0;Серебристый;КА-00054447;https://lk.selectyre.ru/media/wheels/big/skad/marsel_54668.jpeg;dc07c795a09d53b2dc1026f040e0c0a7662bb215;https://lk.selectyre.ru/media/wheels/big/skad/marsel_54668.jpeg;dc07c795a09d53b2dc1026f040e0c0a7662bb215;zapaska_novosibirsk;Новосибирск
w449028;035225-030010010;Replay NS190 7.5x18 5*114.3 ET50 DIA66.1 SF Литой;Replay;NS190;4;12682.00;7.5;18;5;114.3;;50;66.1;;Литой;SF;460;460;190;13000;легковые;КА-00024185;;;0;Серебристый;КА-00024185;https://lk.selectyre.ru/media/wheels/big/replay/ns190_21252.jpg;d412b5b842a00f5fb22f279e66e904ab270a0d65;https://lk.selectyre.ru/media/wheels/big/replay/ns190_21252.jpg;d412b5b842a00f5fb22f279e66e904ab270a0d65;zapaska_novosibirsk;Новосибирск
